Date,fuel_price_usd,inflation_rate,interest_rate,interest_pct_change,fuel_pct_change,inflation_pct_change,interest_roll_7,fuel_roll_7,inflation_roll_7,interest_roll_30,fuel_roll_30,inflation_roll_30,interest_rate_zscore,fuel_price_usd_zscore,inflation_rate_zscore,fuel_price_usd_pct_change,fuel_price_usd_roll_7,fuel_price_usd_roll_30,inflation_rate_pct_change,inflation_rate_roll_7,inflation_rate_roll_30,interest_rate_pct_change,interest_rate_roll_7,interest_rate_roll_30
2007-08-01,72.69000244140625,9.75888023027529,13.527937603524286,,,,,,,,,,1.5587308299803853,-0.250421170719657,0.2969117373649005,,,,,,,,,
2007-09-01,79.16999816894531,9.75888023027529,13.527937603524286,0.0,8.914562539411719,0.0,,,,,,,1.5587308299803853,0.0290359266053643,0.2969117373649005,,,,,,,,,
2007-10-01,90.62999725341795,9.75888023027529,13.527937603524286,0.0,14.475179170798391,0.0,,,,,,,1.5587308299803853,0.5232612647307621,0.2969117373649005,,,,,,,,,
2007-11-01,88.26000213623047,9.75888023027529,13.527937603524286,0.0,-2.6150228279942955,0.0,,,,,,,1.5587308299803853,0.4210525621371853,0.2969117373649005,,,,,,,,,
2007-12-01,93.8499984741211,9.75888023027529,13.527937603524286,0.0,6.333555634025934,0.0,,,,,,,1.5587308299803853,0.6621274356907954,0.2969117373649005,,,,,,,,,
2008-01-01,92.20999908447266,26.2398166445063,10.612265129175295,-21.552971042603,-1.7474687440731995,168.88142927609323,,,,,,,0.5676478395538052,0.5914006191439559,3.4673778347542177,,,,,,,,,
2008-02-01,100.0999984741211,26.2398166445063,10.612265129175295,0.0,8.55655511114417,0.0,12.69488832513886,88.12999943324498,14.467719205769864,,,,0.5676478395538052,0.9316657088193644,3.4673778347542177,,,,,,,,,
2008-03-01,100.3000030517578,26.2398166445063,10.612265129175295,0.0,0.1998047759095733,0.0,12.278363685946148,92.07428523472376,16.82213869351715,,,,0.5676478395538052,0.9402911309752052,3.4673778347542177,,,,,,,,,
2008-04-01,111.36000061035156,26.2398166445063,10.612265129175295,0.0,11.026916472661007,0.0,11.861839046753436,96.67285701206752,19.17655818126444,,,,0.5676478395538052,1.417265953815133,3.4673778347542177,,,,,,,,,
2008-05-01,127.77999877929688,26.2398166445063,10.612265129175295,0.0,14.744969539286236,0.0,11.44531440756072,101.98000008719308,21.53097766901172,,,,0.5676478395538052,2.1253968260122185,3.4673778347542177,,,,,,,,,
2008-07-01,123.9800033569336,26.2398166445063,10.612265129175295,0.0,-2.9738577701246327,0.0,11.028789768368007,107.08285740443638,23.88539715675901,,,,0.5676478395538052,1.961517753365776,3.4673778347542177,,,,,,,,,
2008-08-01,114.0500030517578,26.2398166445063,10.612265129175295,0.0,-8.00935637708261,0.0,10.612265129175295,109.96857234409876,26.2398166445063,,,,0.5676478395538052,1.5332753318580568,3.4673778347542177,,,,,,,,,
2008-09-01,98.16999816894533,26.2398166445063,10.612265129175295,0.0,-13.923721576408775,0.0,10.612265129175295,110.82000078473772,26.2398166445063,,,,0.5676478395538052,0.8484322769162143,3.4673778347542177,,,,,,,,,
2008-10-01,65.31999969482422,26.2398166445063,10.612265129175295,0.0,-33.46236027995846,0.0,10.612265129175295,105.85142953055244,26.2398166445063,,,,0.5676478395538052,-0.5682608208423019,3.4673778347542177,,,,,,,,,
2008-11-01,53.4900016784668,26.2398166445063,10.612265129175295,0.0,-18.110835994530472,0.0,10.612265129175295,99.16428647722516,26.2398166445063,,,,0.5676478395538052,-1.0784427786732418,3.4673778347542177,,,,,,,,,
2008-12-01,45.59000015258789,26.2398166445063,10.612265129175295,0.0,-14.769118111766987,0.0,10.612265129175295,89.76857212611607,26.2398166445063,,,,0.5676478395538052,-1.4191392217129952,3.4673778347542177,,,,,,,,,
2009-01-01,45.880001068115234,9.23412592394652,11.7887983557565,11.086541961213104,0.6361064149083662,-64.8087254227067,10.78034130440118,78.06857245309013,23.810432255854906,,,,0.9675700114694576,-1.4066326063566843,0.1959638484914367,,,,,,,,,
2009-04-01,51.959999084472656,9.23412592394652,11.7887983557565,0.0,13.251957006999238,0.0,10.948417479627068,67.78000041416713,21.381047867203502,,,,0.9675700114694576,-1.1444258598040276,0.1959638484914367,,,,,,,,,
2009-05-01,65.5199966430664,9.23412592394652,11.7887983557565,0.0,26.09699345172991,0.0,11.116493654852956,60.84714235578264,18.95166347855211,,,,0.9675700114694576,-0.5596357277126726,0.1959638484914367,,,,,,,,,
2009-06-01,69.30000305175781,9.23412592394652,11.7887983557565,0.0,5.7692408460943145,0.0,11.28456983007884,56.722857339041575,16.52227908990071,,,,0.9675700114694576,-0.3966187037424958,0.1959638484914367,,,,,,,,,
2009-07-01,71.69999694824219,9.23412592394652,11.7887983557565,0.0,3.463194503313227,0.0,11.452646005304729,57.63428551810129,14.092894701249312,,,,0.9675700114694576,-0.2931162700820952,0.1959638484914367,,,,,,,,,
2009-08-01,69.6500015258789,9.23412592394652,11.7887983557565,0.0,-2.8591290231756994,0.0,11.620722180530612,59.94285692487444,11.663510312597918,,,,0.9675700114694576,-0.3815246262525383,0.1959638484914367,,,,,,,,,
2009-09-01,69.06999969482422,9.23412592394652,11.7887983557565,0.0,-0.8327377147855253,0.0,11.7887983557565,63.29714257376535,9.23412592394652,,,,0.9675700114694576,-0.4065378569651605,0.1959638484914367,,,,,,,,,
2009-10-01,75.19999694824219,9.23412592394652,11.7887983557565,0.0,8.875050355440095,0.0,11.7887983557565,67.48571341378349,9.23412592394652,,,,0.9675700114694576,-0.1421748371300966,0.1959638484914367,,,,,,,,,
2009-12-01,77.93000030517578,9.23412592394652,11.7887983557565,0.0,3.630323760268994,0.0,11.7887983557565,71.19571358816964,9.23412592394652,,,,0.9675700114694576,-0.0244403746560043,0.1959638484914367,,,,,,,,,
2010-01-01,71.45999908447266,3.96138889115385,4.226429437253827,-64.14876809568932,-8.302324131100269,-57.10055370935623,10.708459938827543,72.04428536551339,8.480877776404709,,,,-1.6029982771145035,-0.3034664476428927,-0.8183616475091077,,,,,,,,,
2010-02-01,77.58999633789062,3.96138889115385,4.226429437253827,0.0,8.57822184712278,0.0,9.628121521898592,73.22857012067523,7.7276296288629,,,,-1.6029982771145035,-0.0391034278078288,-0.8183616475091077,,,,,,,,,
2010-03-01,82.69999694824219,3.96138889115385,4.226429437253827,0.0,6.585901342356593,0.0,8.547783104969641,74.7999986921038,6.97438148132109,,,,-1.6029982771145035,0.181271090624186,-0.8183616475091077,,,,,,,,,
2010-04-01,87.44000244140625,3.96138889115385,4.226429437253827,0.0,5.73156670867907,0.0,7.467444688040687,77.34142739432198,6.22113333377928,,,,-1.6029982771145035,0.3856891538637655,-0.8183616475091077,,,,,,,,,
2010-05-01,74.0199966430664,3.96138889115385,4.226429437253827,0.0,-15.347673174337595,0.0,6.387106271111734,78.04856981549945,5.46788518623747,10.386864560887576,81.54566637674968,14.678215400407788,-1.6029982771145035,-0.1930636762578189,-0.8183616475091077,,,,,,,,,
2010-06-01,75.01000213623047,3.96138889115385,4.226429437253827,0.0,1.3374838395872723,0.0,5.30676785418278,78.02142769949776,4.714637038695661,10.07681428867856,81.62299969991048,14.484965689103742,-1.6029982771145035,-0.1503685768953807,-0.8183616475091077,,,,,,,,,
2010-07-01,78.18000030517578,3.96138889115385,4.226429437253827,0.0,4.226100624804774,0.0,4.226429437253827,78.05714198521206,3.96138889115385,9.766764016469546,81.58999977111816,14.291715977799694,-1.6029982771145035,-0.0136588437308615,-0.8183616475091077,,,,,,,,,
2010-09-01,82.30999755859375,3.96138889115385,4.226429437253827,0.0,5.282677458808549,0.0,4.226429437253827,79.60714176722935,3.96138889115385,9.456713744260531,81.31266644795735,14.098466266495643,-1.6029982771145035,0.1644519287030603,-0.8183616475091077,,,,,,,,,
2010-10-01,83.1500015258789,3.96138889115385,4.226429437253827,0.0,1.0205369848142576,0.0,4.226429437253827,80.40142822265625,3.96138889115385,9.146663472051516,81.14233309427897,13.905216555191595,-1.6029982771145035,0.2006780437051703,-0.8183616475091077,,,,,,,,,
2010-11-01,85.91999816894531,3.96138889115385,4.226429437253827,0.0,3.3313248252969663,0.0,4.226429437253827,80.86142839704242,3.96138889115385,8.8366131998425,80.87799975077311,13.711966843887549,-1.6029982771145035,0.3201372615842187,-0.8183616475091077,,,,,,,,,
2010-12-01,94.75,3.96138889115385,4.226429437253827,0.0,10.277004212328045,0.0,4.226429437253827,81.9057137625558,3.96138889115385,8.623752010111785,80.96266644795736,12.969352585442468,-1.6029982771145035,0.7009410128265517,-0.8183616475091077,,,,,,,,,
2011-01-01,101.01000213623048,14.0224913014704,14.669008373781937,247.07803813029705,6.606862412908154,253.97916454968424,5.718226428186414,85.76142883300781,5.398689235484786,8.758976784932006,80.992999903361,12.562108407341272,1.946598754524214,0.9709106393194664,1.1171099356909129,,,,,,,,,
2011-02-01,111.8000030517578,14.0224913014704,14.669008373781937,0.0,10.682111362570822,0.0,7.210023419119001,91.01714324951172,6.835989579815721,8.894201559752227,81.37633323669434,12.154864229240074,1.946598754524214,1.436241553531772,1.1171099356909129,,,,,,,,,
2011-03-01,117.36000061035156,14.0224913014704,14.669008373781937,0.0,4.973164049038314,0.0,8.701820410051587,96.61428615025112,8.273289924146656,9.02942633457245,81.57633323669434,11.747620051138878,1.946598754524214,1.6760226960185596,1.1171099356909129,,,,,,,,,
2011-04-01,125.88999938964844,14.0224913014704,14.669008373781937,0.0,7.268233414225533,0.0,10.193617400984175,102.84000069754464,9.710590268477592,9.164651109392672,81.51333325703939,11.34037587303768,1.946598754524214,2.0438884785402363,1.1171099356909129,,,,,,,,,
2011-06-01,112.4800033569336,14.0224913014704,14.669008373781937,0.0,-10.652153544944342,0.0,11.685414391916762,107.03000095912388,11.147890612808528,9.299875884212891,81.12999992370605,10.933131694936485,1.946598754524214,1.4655673308092094,1.1171099356909129,,,,,,,,,
2011-07-01,116.73999786376952,14.0224913014704,14.669008373781937,0.0,3.7873349748378304,0.0,13.17721138284935,111.43285805838448,12.585190957139464,9.435100659033113,81.21966641743978,10.525887516835288,1.946598754524214,1.6492843808747684,1.1171099356909129,,,,,,,,,
2011-08-01,114.8499984741211,14.0224913014704,14.669008373781937,0.0,-1.6189818607449058,0.0,14.669008373781937,114.30428641183036,14.0224913014704,9.570325433853334,81.77566642761231,10.11864333873409,1.946598754524214,1.5677760334027868,1.1171099356909129,,,,,,,,,
2011-09-01,102.76000213623048,14.0224913014704,14.669008373781937,0.0,-10.526771004367774,0.0,14.669008373781937,114.55428641183036,14.0224913014704,9.705550208673555,83.02366650899252,9.711399160632896,1.946598754524214,1.0463813557954658,1.1171099356909129,,,,,,,,,
2011-10-01,109.55999755859376,14.0224913014704,14.669008373781937,0.0,6.617356248541562,0.0,14.669008373781937,114.23428562709265,14.0224913014704,9.84077498349378,84.89266637166341,9.304154982531696,1.946598754524214,1.3396387995436212,1.1171099356909129,,,,,,,,,
2011-11-01,110.81999969482422,14.0224913014704,14.669008373781937,0.0,1.1500567399671535,0.0,14.669008373781937,113.2999997820173,14.0224913014704,9.975999758314,87.06699968973795,8.8969108044305,1.946598754524214,1.3939778075336795,1.1171099356909129,,,,,,,,,
2011-12-01,107.37999725341795,14.0224913014704,14.669008373781937,0.0,-3.104135039595135,0.0,14.669008373781937,110.6557137625558,14.0224913014704,10.072006758914847,89.11699956258138,9.056522983681296,1.946598754524214,1.2456238367153267,1.1171099356909129,,,,,,,,,
2012-02-01,122.66000366210938,9.37777003547598,13.15686904880464,-10.308394994715242,14.229844290860273,-33.123367068927145,14.452988470213752,112.10999952043804,13.358959692042626,10.117609115349785,91.47366638183594,9.06131112073228,1.4325987845945507,1.9045912832420708,0.2235969134003284,,,,,,,,,
2012-03-01,122.87999725341795,9.37777003547598,13.15686904880464,0.0,0.1793523436658173,0.0,14.236968566645569,112.98714229038784,12.69542808261485,10.163211471784724,93.385666402181,9.06609925778326,1.4325987845945507,1.9140787540741773,0.2235969134003284,,,,,,,,,
2012-05-01,101.87000274658205,9.37777003547598,13.15686904880464,0.0,-17.09797768265454,0.0,14.02094866307738,111.13285718645368,12.031896473187077,10.20881382821966,94.47133305867511,9.070887394834244,1.4325987845945507,1.0079991320240544,0.2235969134003284,,,,,,,,,
2012-06-01,97.8000030517578,9.37777003547598,13.15686904880464,0.0,-3.995287705006767,0.0,13.804928759509195,110.42428588867188,11.368364863759302,10.254416184654598,95.34133326212564,9.075675531885224,1.4325987845945507,0.8324758217237777,0.2235969134003284,,,,,,,,,
2012-08-01,114.56999969482422,9.37777003547598,13.15686904880464,0.0,17.147235296292763,0.0,13.58890885594101,111.14000047956196,10.704833254331527,10.300018541089536,96.83866653442382,9.080463668936206,1.4325987845945507,1.5557007714108209,0.2235969134003284,,,,,,,,,
2012-09-01,112.38999938964844,9.37777003547598,13.15686904880464,0.0,-1.9027671388518463,0.0,13.372888952372827,111.36428615025112,10.041301644903754,10.345620897524476,98.2826665242513,9.085251805987188,1.4325987845945507,1.4616858085825275,0.2235969134003284,,,,,,,,,
2012-10-01,108.6999969482422,9.37777003547598,13.15686904880464,0.0,-3.283212440115113,0.0,13.15686904880464,111.552857535226,9.37777003547598,10.391223253959414,99.39933319091796,9.09003994303817,1.4325987845945507,1.3025503068390332,0.2235969134003284,,,,,,,,,
2012-11-01,111.2300033569336,9.37777003547598,13.15686904880464,0.0,2.327512860829306,0.0,13.15686904880464,109.92000034877232,9.37777003547598,10.436825610394353,100.50933329264323,9.094828080089153,1.4325987845945507,1.4116596761834956,0.2235969134003284,,,,,,,,,
2012-12-01,111.11000061035156,9.37777003547598,13.15686904880464,0.0,-0.1078870295426859,0.0,13.15686904880464,108.2385722569057,9.37777003547598,10.73450693077938,101.83100001017252,9.275374118233223,1.4325987845945507,1.4064844228899906,0.2235969134003284,,,,,,,,,
2013-01-01,115.5500030517578,5.71749357037733,6.3357302174610375,-51.84469653107426,3.996042135736056,-39.031416330874734,12.182420644326983,110.19285801478794,8.854873397604745,10.804816956786285,103.09633356730144,9.333910940874008,-0.8860137243746959,1.5979645174089132,-0.4805367685697534,,,,,,,,,
2013-02-01,111.37999725341795,5.71749357037733,6.3357302174610375,0.0,-3.6088322701921416,0.0,11.207972239849326,112.13285718645368,8.331976759733509,10.875126982793192,104.05233357747396,9.392447763514788,-0.8860137243746959,1.4181283315176108,-0.4805367685697534,,,,,,,,,
2013-03-01,110.0199966430664,5.71749357037733,6.3357302174610375,0.0,-1.2210456490290622,0.0,10.233523835371669,111.48285675048828,7.809080121862273,10.9454370088001,104.80500005086265,9.450984586155572,-0.8860137243746959,1.3594767769627378,-0.4805367685697534,,,,,,,,,
2013-04-01,102.37000274658205,5.71749357037733,6.3357302174610375,0.0,-6.95327588611272,0.0,9.25907543089401,110.05142865862165,7.286183483991037,11.015747034807008,105.75000025431316,9.509521408796354,-0.8860137243746959,1.02956219387434,-0.4805367685697534,,,,,,,,,
2013-05-01,100.38999938964844,5.71749357037733,6.3357302174610375,0.0,-1.934163625876939,0.0,8.284627026416354,108.86428615025112,6.763286846119802,11.086057060813912,106.59600016276042,9.568058231437137,-0.8860137243746959,0.9441723241756752,-0.4805367685697534,,,,,,,,,
2013-06-01,102.16000366210938,5.71749357037733,6.3357302174610375,0.0,1.7631280836958083,0.0,7.310178621938696,107.56857190813336,6.240390208248566,11.156367086820818,107.39533360799152,9.62659505407792,-0.8860137243746959,1.020505747380365,-0.4805367685697534,,,,,,,,,
2013-07-01,107.6999969482422,5.71749357037733,6.3357302174610375,0.0,5.422859326098073,0.0,6.3357302174610375,107.08142852783205,5.71749357037733,11.226677112827728,108.24166692097982,9.685131876718703,-0.8860137243746959,1.259424183138462,-0.4805367685697534,,,,,,,,,
2013-08-01,114.01000213623048,5.71749357037733,6.3357302174610375,0.0,5.858872206858745,0.0,6.3357302174610375,106.86142839704242,5.71749357037733,11.296987138834634,109.27033360799152,9.743668699359484,-0.8860137243746959,1.5315502474268896,-0.4805367685697534,,,,,,,,,
2013-10-01,108.83999633789062,5.71749357037733,6.3357302174610375,0.0,-4.534694940328321,0.0,6.3357302174610375,106.49857112339564,5.71749357037733,11.367297164841542,110.03433354695638,9.802205522000268,-0.8860137243746959,1.3085879378350156,-0.4805367685697534,,,,,,,,,
2013-11-01,109.69000244140624,5.71749357037733,6.3357302174610375,0.0,0.7809685153578938,0.0,6.3357302174610375,106.45142909458706,5.71749357037733,11.437607190848446,110.5323336283366,9.86074234464105,-0.8860137243746959,1.34524540620147,-0.4805367685697534,,,,,,,,,
2014-01-01,106.4000015258789,6.87815499275949,6.000074639278107,-5.297819930177528,-2.999362605798805,20.300178882502195,6.2877794205777615,107.02714320591518,5.8833023450033535,11.148642733031654,110.7120002746582,9.622597801017353,-1.0001083413474678,1.2033604197434469,-0.2572583335511691,,,,,,,,,
2014-02-01,109.06999969482422,6.87815499275949,6.000074639278107,0.0,2.509396739337366,0.0,6.239828623694486,108.26714324951172,6.049111119629377,10.85967827521486,110.6210001627604,9.384453257393655,-1.0001083413474678,1.3185070910576802,-0.2572583335511691,,,,,,,,,
2014-03-01,107.76000213623048,6.87815499275949,6.000074639278107,0.0,-1.2010613021537386,0.0,6.19187782681121,109.067143031529,6.214919894255398,10.570713817398063,110.30100021362304,9.14630871376996,-1.0001083413474678,1.262011974298321,-0.2572583335511691,,,,,,,,,
2014-04-01,108.06999969482422,6.87815499275949,6.000074639278107,0.0,0.2876740464442751,0.0,6.143927029927935,109.12000056675502,6.380728668881422,10.281749359581273,109.70700022379556,8.90816417014626,-1.0001083413474678,1.2753809673571093,-0.2572583335511691,,,,,,,,,
2014-05-01,109.41000366210938,6.87815499275949,6.000074639278107,0.0,1.2399407523541628,0.0,6.0959762330446585,108.46285792759488,6.546537443507445,9.992784901764477,109.60466690063475,8.670019626522565,-1.0001083413474678,1.3331701442095047,-0.2572583335511691,,,,,,,,,
2014-07-01,106.0199966430664,6.87815499275949,6.000074639278107,0.0,-3.0984433832141334,0.0,6.048025436161383,108.06000082833428,6.712346218133468,9.703820443947684,109.24733352661131,8.431875082898868,-1.0001083413474678,1.1869722821604538,-0.2572583335511691,,,,,,,,,
2014-08-01,103.19000244140624,6.87815499275949,6.000074639278107,0.0,-2.6693022932153143,0.0,6.000074639278107,107.13142939976284,6.87815499275949,9.414855986130886,108.8586669921875,8.19373053927517,-1.0001083413474678,1.0649256021477584,-0.2572583335511691,,,,,,,,,
2014-09-01,94.66999816894533,6.87815499275949,6.000074639278107,0.0,-8.256617958022405,0.0,6.000074639278107,105.4557146344866,6.87815499275949,9.125891528314094,108.589000193278,7.955585995651474,-1.0001083413474678,0.6974908439642157,-0.2572583335511691,,,,,,,,,
2014-10-01,85.86000061035156,6.87815499275949,6.000074639278107,0.0,-9.30600795288038,0.0,6.000074639278107,102.14000047956196,6.87815499275949,8.8369270704973,107.79900029500324,7.717441452027777,-1.0001083413474678,0.3175497994505724,-0.2572583335511691,,,,,,,,,
2014-11-01,70.1500015258789,6.87815499275949,6.000074639278107,0.0,-18.29722684928401,0.0,6.000074639278107,96.76714324951172,6.87815499275949,8.547962612680504,106.44333368937174,7.479296908404081,-1.0001083413474678,-0.3599615644022528,-0.2572583335511691,,,,,,,,,
2014-12-01,57.33000183105469,6.87815499275949,6.000074639278107,0.0,-18.27512390016816,0.0,6.000074639278107,89.51857212611607,6.87815499275949,8.258998154863711,104.7750005086263,7.241152364780384,-1.0001083413474678,-0.9128384570825248,-0.2572583335511691,,,,,,,,,
2015-01-01,52.9900016784668,6.58215429284779,6.017449608387772,0.2895792161638155,-7.570207594580935,-4.303489819919659,6.0025567777223445,81.45857184273856,6.83586917848639,8.021017506849814,102.45266710917154,7.147965173359443,-0.9942023157237831,-1.1000058405235271,-0.3142004975330172,,,,,,,,,
2015-04-01,66.77999877929688,6.58215429284779,6.017449608387772,0.0,26.02377177586281,0.0,6.005038916166583,75.85285786220005,6.79358336421329,7.783036858835919,100.58266716003418,7.054777981938504,-0.9942023157237831,-0.5052967197226137,-0.3142004975330172,,,,,,,,,
2015-05-01,65.55999755859375,6.58215429284779,6.017449608387772,0.0,-1.826896141066348,0.0,6.00752105461082,70.47714287894112,6.7512975499401895,7.545056210822024,99.37233365376792,6.9615907905175645,-0.9942023157237831,-0.5579106432815043,-0.3142004975330172,,,,,,,,,
2015-06-01,63.59000015258789,6.58215429284779,6.017449608387772,0.0,-3.0048771802427043,0.0,6.010003193055058,66.03714316231864,6.709011735667089,7.307075562808127,98.23200022379557,6.868403599096625,-0.9942023157237831,-0.642868995102717,-0.3142004975330172,,,,,,,,,
2015-07-01,52.209999084472656,6.58215429284779,6.017449608387772,0.0,-17.89589721781454,0.0,6.012485331499297,61.23000008719308,6.666725921393989,7.069094914794233,96.15333353678383,6.775216407675686,-0.9942023157237831,-1.1336443288788849,-0.3142004975330172,,,,,,,,,
2015-08-01,54.150001525878906,6.58215429284779,6.017449608387772,0.0,3.715768005027997,0.0,6.014967469943534,58.94428580147879,6.62444010712089,6.831114266780336,94.2120002746582,6.682029216254746,-0.9942023157237831,-1.0499795436113892,-0.3142004975330172,,,,,,,,,
2015-09-01,48.369998931884766,6.58215429284779,6.017449608387772,0.0,-10.674058044544676,0.0,6.017449608387772,57.66428538731167,6.58215429284779,6.593133618766441,92.20100034077964,6.588842024833807,-0.9942023157237831,-1.299248650469602,-0.3142004975330172,,,,,,,,,
2015-10-01,49.560001373291016,6.58215429284779,6.017449608387772,0.0,2.46020770660349,0.0,6.017449608387772,57.17428534371512,6.58215429284779,6.355152970752545,90.14533360799152,6.495654833412867,-0.9942023157237831,-1.2479284579775345,-0.3142004975330172,,,,,,,,,
2015-12-01,37.27999877929688,6.58215429284779,6.017449608387772,0.0,-24.7780513594015,0.0,6.017449608387772,52.95999962942941,6.58215429284779,6.11717232273865,87.68433354695638,6.402467641991927,-0.9942023157237831,-1.7775173688894583,-0.3142004975330172,,,,,,,,,
2016-01-01,34.7400016784668,6.29724953814625,7.346664672554915,22.08934267292142,-6.81329716738256,-4.328442361357565,6.207337474697363,48.55714307512556,6.5414536136047134,6.150870137908446,84.99066683451335,6.421792840917558,-0.5423811827589188,-1.8870575980589483,-0.3690081154415654,,,,,,,,,
2016-02-01,35.970001220703125,6.29724953814625,7.346664672554915,0.0,3.5405857305951915,0.0,6.397225341006956,44.611428941999165,6.500752934361636,6.184567953078242,82.47700030008951,6.441118039843188,-0.5423811827589188,-1.834012485648819,-0.3690081154415654,,,,,,,,,
2016-03-01,39.59999847412109,6.29724953814625,7.346664672554915,0.0,10.091735141028169,0.0,6.587113207316548,42.81000028337751,6.460052255118559,6.218265768248037,80.12966702779134,6.460443238768819,-0.5423811827589188,-1.6774647750651828,-0.3690081154415654,,,,,,,,,
2016-04-01,48.130001068115234,6.29724953814625,7.346664672554915,0.0,21.540411420895826,0.0,6.777001073626139,41.9500002179827,6.419351575875481,6.251963583417834,78.32166697184245,6.479768437694449,-0.5423811827589188,-1.3095988280303994,-0.3690081154415654,,,,,,,,,
2016-06-01,49.68000030517578,6.29724953814625,7.346664672554915,0.0,3.220442972496373,0.0,6.966888939935731,42.13714327130999,6.378650896632405,6.28566139858763,76.63133366902669,6.49909363662008,-0.5423811827589188,-1.2427533691971355,-0.3690081154415654,,,,,,,,,
2016-07-01,42.459999084472656,6.29724953814625,7.346664672554915,0.0,-14.53301363999977,0.0,7.156776806245324,41.12285723005022,6.337950217389327,6.3193592137574255,74.6413335164388,6.518418835545711,-0.5423811827589188,-1.5541240349594525,-0.3690081154415654,,,,,,,,,
2016-08-01,47.040000915527344,6.29724953814625,7.346664672554915,0.0,10.786627248726344,0.0,7.346664672554915,42.51714324951172,6.29724953814625,6.353057028927222,72.61933364868165,6.537744034471341,-0.5423811827589188,-1.3566063094445462,-0.3690081154415654,,,,,,,,,
2016-09-01,49.060001373291016,6.29724953814625,7.346664672554915,0.0,4.294218576634612,0.0,7.346664672554915,44.562857491629465,6.29724953814625,6.386754844097017,70.45433362325032,6.557069233396972,-0.5423811827589188,-1.2694915198278198,-0.3690081154415654,,,,,,,,,
2016-10-01,48.29999923706055,6.29724953814625,7.346664672554915,0.0,-1.549127833176589,0.0,7.346664672554915,46.32428577968052,6.29724953814625,6.420452659266814,68.43633371988932,6.576394432322602,-0.5423811827589188,-1.3022674659675932,-0.3690081154415654,,,,,,,,,
2016-11-01,50.470001220703125,6.29724953814625,7.346664672554915,0.0,4.492757801075786,0.0,7.346664672554915,47.877143314906526,6.29724953814625,6.4541504744366085,66.46233367919922,6.595719631248233,-0.5423811827589188,-1.208683691990539,-0.3690081154415654,,,,,,,,,
2016-12-01,56.130001068115234,6.29724953814625,7.346664672554915,0.0,11.214582346969191,0.0,7.346664672554915,49.02000045776367,6.29724953814625,6.49903680887917,64.78666699727377,6.576356116094458,-0.5423811827589188,-0.9645898384258312,-0.3690081154415654,,,,,,,,,
2017-02-01,55.59000015258789,8.00564967709945,9.772320747954616,33.01710617691962,-0.9620539911838532,27.12930666959261,7.693186969040587,49.86428615025112,6.54130670085385,6.624778345835053,63.00400034586588,6.613939272239124,0.2821375168218036,-0.9878779847072852,-0.0403602410010494,,,,,,,,,
